date,open,high,low,close,volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,is_trading_day
2018-02-10 04:30:00,8455.13,8577.99,8403.0,8537.98,764.362864,12496,397.943281,3379199.34970524,1
2018-02-10 05:00:00,8537.81,8545.0,8447.63,8461.21,466.672762,10025,212.612568,1803990.56345096,1
2018-02-10 05:30:00,8459.92,8622.56,8458.16,8566.0,589.562788,11323,264.78587,2265336.36075672,1
2018-02-10 06:00:00,8565.92,8664.29,8550.93,8611.22,524.955464,9265,289.914446,2498684.36611215,1
2018-02-10 06:30:00,8611.32,8719.1,8610.0,8683.92,746.84271,7400,437.013874,3790563.62579792,1
2018-02-10 07:00:00,8683.93,8829.0,8601.0,8791.24,1236.69644,13579,708.228252,6190433.20832566,1
2018-02-10 07:30:00,8805.15,8897.11,8781.37,8879.6,1514.786028,11716,753.670445,6669685.15023461,1
2018-02-10 08:00:00,8878.94,8950.0,8790.0,8882.91,1278.654253,14518,686.512373,6094384.39846126,1
2018-02-10 08:30:00,8893.66,8934.0,8750.0,8780.36,1086.945996,12118,569.808618,5038699.74532076,1
2018-02-10 09:00:00,8784.36,8899.23,8761.15,8846.95,680.079616,9550,384.240602,3395497.40003854,1
2018-02-10 09:30:00,8846.94,8933.0,8807.07,8914.29,660.006917,7933,417.890807,3709614.8585501,1
2018-02-10 10:00:00,8914.29,8978.0,8881.47,8938.26,735.149907,10010,463.540651,4142486.87426974,1
2018-02-10 10:30:00,8949.98,8997.0,8860.0,8905.84,801.183598,10278,382.541114,3422137.03846343,1
2018-02-10 11:00:00,8905.84,8920.0,8763.1,8773.97,967.639967,11261,476.374068,4203403.82956305,1
2018-02-10 11:30:00,8770.0,8849.81,8760.0,8774.69,738.447939,8622,401.169713,3529220.05739386,1
2018-02-10 12:00:00,8763.86,8888.81,8763.83,8887.0,462.545012,6570,251.546309,2221811.808378,1
2018-02-10 12:30:00,8887.01,8910.0,8831.0,8842.98,416.545961,5840,209.956853,1861861.41786838,1
2018-02-10 13:00:00,8842.98,8947.01,8842.98,8905.0,220.271088,3717,130.697378,1164793.56685009,1
2018-02-10 13:30:00,8903.0,9050.0,8889.99,9034.97,795.305465,9993,464.915847,4171525.03978473,1
2018-02-10 14:00:00,9034.97,9065.78,8871.89,8970.64,1179.243379,12692,495.440657,4444672.07711726,1
2018-02-10 14:30:00,8970.59,9020.0,8915.0,8915.15,812.525184,9029,397.027135,3557045.68762481,1
2018-02-10 15:00:00,8915.15,8920.17,8760.33,8765.0,1175.18656,12109,460.059427,4061729.96099762,1
